MAC;SSID;AuthMode;FirstSeen;Channel;Frequency;RSSI;CurrentLatitude;CurrentLongitude;AltitudeMeters;AccuracyMeters;RCOIs;MfgrId;Type
e8:c8:7d:0b:aa:47;Inspire 2;Misc;2024-10-03 15:12:25;;7936;-63;46.210244020152935;6.142033303900144;432.40437233015984;8;;;BLE
f7:c2:d4:58:9c:62;;Misc;2024-10-03 15:12:25;;;-80;46.210244020152935;6.142033303900144;432.40437233015984;8;;76;BLE
7e:37:47:5b:e0:18;;Misc;2024-10-03 15:12:25;;7936;-85;46.210244020152935;6.142033303900144;432.40437233015984;8;;76;BLE
5e:fb:06:3c:f9:5b;;Uncategorized;2024-10-03 15:12:25;;7936;-92;46.210244020152935;6.142033303900144;432.40437233015984;8;;76;BLE
6a:4d:3b:56:9f:d4;;Misc;2024-10-03 15:12:25;;7936;-75;46.210244020152935;6.142033303900144;432.40437233015984;8;;76;BLE
d4:f5:14:a1:e5:93;;Misc;2024-10-03 15:12:26;;;-94;46.2102414018149;6.14203356990042;432.44472311108285;8;;76;BLE
51:e2:d4:02:89:2a;;Misc;2024-10-03 15:12:28;;;-81;46.21023702888049;6.142037780411394;432.41544113405746;8;;;BLE
4e:cc:0b:42:dd:f6;;Misc;2024-10-03 15:12:28;;7936;-86;46.21023702888049;6.142037780411394;432.41544113405746;8;;76;BLE
48:ee:ff:0c:fd:d6;;Misc;2024-10-03 15:12:29;;;-62;46.21023592059603;6.142039349845869;432.3589026572359;8;;;BT
e9:ca:76:55:d6:c0;;"Uncategorized;10";2024-10-03 15:12:29;;7936;-75;46.21023592059603;6.142039349845869;432.3589026572359;8;;;BT
ca:3a:85:ef:6e:87;;Misc;2024-10-03 15:12:29;;;-82;46.21023592059603;6.142039349845869;432.3589026572359;8;;76;BLE
4c:02:c6:7e:27:ec;;Misc;2024-10-03 15:12:29;;;-78;46.21023592059603;6.142039349845869;432.3589026572359;8;;76;BLE
51:4f:f2:35:fd:69;;Misc;2024-10-03 15:12:29;;7936;-65;46.21023592059603;6.142039349845869;432.3589026572359;8;;76;BLE
41:fa:d5:4f:a5:93;;"Uncategorized;10";2024-10-03 15:12:30;;7936;-84;46.2102352670163;6.142040507526227;432.3479151617509;8;;;BT
ee:36:d4:d4:da:4d;Inspire 3;Misc;2024-10-03 15:12:30;;7936;-64;46.2102352670163;6.142040507526227;432.3479151617509;8;;;BLE
1f:b5:fd:27:1e:ed;;Misc;2024-10-03 15:12:31;;;-62;46.210234892258306;6.142041271653659;432.322494357597;8;;;BLE
4c:33:ef:7f:9b:40;;Misc;2024-10-03 15:12:31;;;-75;46.210234892258306;6.142041271653659;432.322494357597;8;;76;BLE
74:19:7d:fa:a1:57;;Misc;2024-10-03 15:12:31;;;-81;46.210234892258306;6.142041271653659;432.322494357597;8;;76;BLE
48:86:e4:05:a4:de;;Misc;2024-10-03 15:12:31;;;-77;46.210234892258306;6.142041271653659;432.322494357597;8;;76;BLE
40:00:00:45:06:e2;;Misc;2024-10-03 15:12:31;;;-79;46.210234892258306;6.142041271653659;432.322494357597;8;;;BLE
5c:d6:9d:fd:2c:7e;;Uncategorized;2024-10-03 15:12:31;;7936;-64;46.210234892258306;6.142041271653659;432.322494357597;8;;76;BLE
5d:cf:4f:ab:c5:7b;;"Uncategorized;10";2024-10-03 15:12:31;;7936;-73;46.210234892258306;6.142041271653659;432.322494357597;8;;;BT
7d:cd:1a:6c:df:64;;"Uncategorized;10";2024-10-03 15:12:31;;7936;-79;46.210234892258306;6.142041271653659;432.322494357597;8;;;BT
46:1c:57:1e:10:4c;;"Uncategorized;10";2024-10-03 15:12:32;;7936;-83;46.21023448358634;6.142041535145857;432.3515134087983;8;;;BT
e3:92:c3:9a:52:89;;Misc;2024-10-03 15:12:32;;;-83;46.21023448358634;6.142041535145857;432.3515134087983;8;;76;BLE
7d:cd:1a:6c:df:64;;"Uncategorized;10";2024-10-03 15:12:32;;7936;-75;46.21023448358634;6.142041535145857;432.3515134087983;8;;76;BT
6f:8a:83:45:ca:49;;Misc;2024-10-03 15:12:32;;;-87;46.21023448358634;6.142041535145857;432.3515134087983;8;;76;BLE
c1:d4:72:fb:2c:80;;"Uncategorized;10";2024-10-03 15:12:32;;7936;-74;46.21023448358634;6.142041535145857;432.3515134087983;8;;;BT
e4:55:c5:50:64:65;;"Uncategorized;10";2024-10-03 15:12:32;;7936;-76;46.21023448358634;6.142041535145857;432.3515134087983;8;;;BT
14:13:0b:65:b6:c3;;Misc;2024-10-03 15:12:33;;7936;-60;46.21023401434635;6.1420416352695915;432.3642164585017;8;;135;BLE
69:a7:da:34:69:54;;"Uncategorized;10";2024-10-03 15:12:33;;7936;-83;46.21023401434635;6.1420416352695915;432.3642164585017;8;;;BT
f7:35:ac:c1:68:a9;;Misc;2024-10-03 15:12:33;;;-68;46.21023401434635;6.1420416352695915;432.3642164585017;8;;76;BLE
6f:67:d5:65:26:eb;;"Uncategorized;10";2024-10-03 15:12:33;;7936;-67;46.21023401434635;6.1420416352695915;432.3642164585017;8;;;BT
40:a1:6a:ec:e7:d2;;"Uncategorized;10";2024-10-03 15:12:33;;7936;-76;46.21023401434635;6.1420416352695915;432.3642164585017;8;;;BT
6f:38:71:65:d3:b3;;Uncategorized;2024-10-03 15:12:33;;7936;-63;46.21023401434635;6.1420416352695915;432.3642164585017;8;;;BT
4c:33:ef:7f:9b:40;;Misc;2024-10-03 15:12:33;;;27;46.21023401434635;6.1420416352695915;432.3642164585017;8;;76;BLE
7c:4a:7e:14:46:f1;;Misc;2024-10-03 15:12:33;;;-80;46.21023401434635;6.1420416352695915;432.3642164585017;8;;76;BLE
d8:4c:a8:1b:95:39;Buds2 Pro;Misc;2024-10-03 15:12:33;;;-78;46.21023401434635;6.1420416352695915;432.3642164585017;8;;117;BLE
75:b7:9f:e6:0c:b5;;Uncategorized;2024-10-03 15:12:34;;7936;-73;46.210233703802345;6.142041655753521;432.3269310117257;8;;76;BLE
48:ee:ff:0c:fd:d6;;Misc;2024-10-03 15:12:35;;;-56;46.2102335418741;6.142041645664627;432.31349138876834;8;;76;BT
4e:ce:e6:ea:74:f3;;Misc;2024-10-03 15:12:35;;;-68;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BLE
46:2f:c3:27:4a:84;;Misc;2024-10-03 15:12:35;;;-69;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BLE
50:27:03:c8:be:0c;JBL TUNE FLEX-LE;Misc;2024-10-03 15:12:35;;7936;-84;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BLE
69:a0:86:47:e9:d1;;Misc;2024-10-03 15:12:35;;7936;-79;46.2102335418741;6.142041645664627;432.31349138876834;8;;76;BLE
e6:6d:55:24:3e:2b;;"Uncategorized;10";2024-10-03 15:12:35;;7936;-75;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BT
6f:e4:d5:7c:f1:a3;;"Uncategorized;10";2024-10-03 15:12:35;;7936;-76;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BT
c2:ed:db:82:af:6d;;"Uncategorized;10";2024-10-03 15:12:35;;7936;-77;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BT
4c:a6:dd:38:2d:65;;"Uncategorized;10";2024-10-03 15:12:35;;7936;-79;46.2102335418741;6.142041645664627;432.31349138876834;8;;;BT
4b:42:b4:d5:fb:9e;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-77;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
f4:66:b0:cf:46:a3;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-87;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
7c:af:de:b7:0d:e1;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-76;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
6d:50:51:4d:cb:b7;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-84;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
65:30:a5:5d:0b:63;;Misc;2024-10-03 15:12:36;;;-82;46.21023343516859;6.142041951133542;432.3374039073664;8;;76;BLE
6d:50:51:4d:cb:b7;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-84;46.21023343516859;6.142041951133542;432.3374039073664;8;;76;BT
46:bb:32:f5:de:6e;;Misc;2024-10-03 15:12:36;;7936;-77;46.21023343516859;6.142041951133542;432.3374039073664;8;;76;BLE
cd:a6:d0:93:91:ee;;Misc;2024-10-03 15:12:36;;;-85;46.21023343516859;6.142041951133542;432.3374039073664;8;;76;BLE
63:49:c6:d9:16:7f;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-71;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
4d:21:8a:7b:4d:87;;"Uncategorized;10";2024-10-03 15:12:36;;7936;-83;46.21023343516859;6.142041951133542;432.3374039073664;8;;;BT
e0:26:73:d5:37:49;;Misc;2024-10-03 15:12:38;;;-62;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
f7:c2:d4:58:9c:62;;Misc;2024-10-03 15:12:38;;;-63;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
2b:66:95:45:b5:c2;;Misc;2024-10-03 15:12:38;;;-78;46.210233566211464;6.14204323467478;432.36556185042014;8;;;BLE
51:9b:58:3e:59:7b;;Misc;2024-10-03 15:12:38;;7936;-66;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
63:07:05:f8:25:90;;Misc;2024-10-03 15:12:38;;7936;-73;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
70:f3:ff:5d:89:9a;;Misc;2024-10-03 15:12:38;;;-52;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
ca:3a:85:ef:6e:87;;Misc;2024-10-03 15:12:38;;;-76;46.210233566211464;6.14204323467478;432.36556185042014;8;;76;BLE
78:74:24:eb:a5:ce;;Misc;2024-10-03 15:12:39;;;-89;46.210233904618065;6.142043867747632;432.3560368688817;8;;76;BLE
dd:14:1a:fc:96:3b;;Misc;2024-10-03 15:12:39;;;-78;46.210233904618065;6.142043867747632;432.3560368688817;8;;76;BLE
4a:ef:c0:44:fd:91;LE_WF-1000XM5;Misc;2024-10-03 15:12:39;;7936;-56;46.210233904618065;6.142043867747632;432.3560368688817;8;;;BLE
78:c2:4c:88:82:50;;Uncategorized;2024-10-03 15:12:39;;7936;-44;46.210233904618065;6.142043867747632;432.3560368688817;8;;76;BLE
0e:1b:12:53:5d:86;Parth's S23;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-03 15:12:39;11;2462;-53;46.210233904618065;6.142043867747632;432.3560368688817;8;;;WIFI
63:49:c6:d9:16:7f;;"Uncategorized;10";2024-10-03 15:12:40;;7936;-81;46.21023362142131;6.142042705145409;432.3513318578517;8;;76;BT
6f:38:71:65:d3:b3;;Uncategorized;2024-10-03 15:12:40;;7936;-71;46.21023362142131;6.142042705145409;432.3513318578517;8;;76;BT
fc:79:73:45:09:ab;;Misc;2024-10-03 15:12:40;;;-71;46.21023362142131;6.142042705145409;432.3513318578517;8;;76;BLE
2b:94:f5:c5:1c:99;;Misc;2024-10-03 15:12:40;;;-73;46.21023362142131;6.142042705145409;432.3513318578517;8;;;BLE
5e:7f:39:81:67:ba;;Misc;2024-10-03 15:12:40;;;-88;46.21023362142131;6.142042705145409;432.3513318578517;8;;;BLE
ec:93:b0:21:01:42;;Misc;2024-10-03 15:12:40;;;-71;46.21023362142131;6.142042705145409;432.3513318578517;8;;76;BLE
6f:38:71:65:d3:b3;;Uncategorized;2024-10-03 15:12:42;;7936;-66;46.210234720955924;6.142040164531486;432.37969146639256;8;;76;BT
5c:17:dc:20:f8:3a;LE_WF-1000XM5;Misc;2024-10-03 15:12:42;;7936;-95;46.210234720955924;6.142040164531486;432.37969146639256;8;;;BLE
5c:d6:9d:fd:2c:7e;;Uncategorized;2024-10-03 15:12:42;;7936;-48;46.210234720955924;6.142040164531486;432.37969146639256;8;;76;BLE
4d:27:9c:b5:41:f9;;Misc;2024-10-03 15:12:42;;7936;-49;46.210234720955924;6.142040164531486;432.37969146639256;8;;76;BLE
4c:06:f7:ce:0e:b7;;Misc;2024-10-03 15:12:42;;;-86;46.210234720955924;6.142040164531486;432.37969146639256;8;;76;BLE
69:86:32:fc:ef:cc;;Uncategorized;2024-10-03 15:12:42;;7936;-76;46.210234720955924;6.142040164531486;432.37969146639256;8;;76;BLE
65:30:a5:5d:0b:63;;Misc;2024-10-03 15:12:43;;;-77;46.210236696182044;6.142041293034075;432.36685933798617;8;;76;BLE
c5:7f:c5:a1:9b:11;;Misc;2024-10-03 15:12:43;;;-77;46.210236696182044;6.142041293034075;432.36685933798617;8;;;BLE
c9:66:a7:39:7d:1e;JBL Reflect Aero-LE;Uncategorized;2024-10-03 15:12:45;;7936;-85;46.210241387113555;6.1420422635057506;432.4731311007881;8;;45467;BLE
45:4b:ba:47:8a:a0;;Misc;2024-10-03 15:12:45;;;-73;46.210241387113555;6.1420422635057506;432.4731311007881;8;;76;BLE
6f:c3:fa:85:e8:23;;Misc;2024-10-03 15:12:45;;;-83;46.210241387113555;6.1420422635057506;432.4731311007881;8;;76;BLE
4b:59:50:01:16:ae;;Misc;2024-10-03 15:12:46;;;-65;46.21024556936365;6.142044672933743;432.5892779016138;8;;;BLE
e1:bf:46:fc:49:70;;Misc;2024-10-03 15:12:46;;;-83;46.21024556936365;6.142044672933743;432.5892779016138;8;;76;BLE
75:6e:d2:c4:74:bb;;Misc;2024-10-03 15:12:47;;;-76;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
7d:1d:07:c6:fd:5d;;Misc;2024-10-03 15:12:47;;;-85;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
dc:82:36:9f:15:a0;;Misc;2024-10-03 15:12:47;;;-86;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
f6:75:33:30:e0:7f;;Misc;2024-10-03 15:12:47;;;-58;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
5b:89:ae:07:d3:7e;;Misc;2024-10-03 15:12:47;;;-76;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
42:fc:4a:0d:dd:35;;Uncategorized;2024-10-03 15:12:47;;7936;-83;46.21024812300118;6.142047330154766;432.52794981664033;8;;76;BLE
5d:37:42:77:6b:1c;;Misc;2024-10-03 15:12:48;;;-81;46.210249935917986;6.142050229688717;432.61553443585;8;;76;BLE
f4:42:23:ec:6e:37;;Misc;2024-10-03 15:12:48;;;-77;46.210249935917986;6.142050229688717;432.61553443585;8;;76;BLE
78:c2:4c:88:82:50;;Uncategorized;2024-10-03 15:12:48;;7936;-29;46.210249935917986;6.142050229688717;432.61553443585;8;;76;BLE
50:27:03:c8:be:0c;JBL TUNE FLEX-LE;Misc;2024-10-03 15:12:49;;7936;-79;46.210251326835284;6.142052455737265;432.670082862567;8;;;BLE
fa:78:93:e5:a7:68;;Misc;2024-10-03 15:12:49;;;-51;46.210251326835284;6.142052455737265;432.670082862567;8;;76;BLE
e5:ea:21:98:6f:f3;;Misc;2024-10-03 15:12:49;;;-81;46.210251326835284;6.142052455737265;432.670082862567;8;;76;BLE
7d:ec:91:fb:48:f8;;Misc;2024-10-03 15:12:49;;7936;-80;46.210251326835284;6.142052455737265;432.670082862567;8;;76;BLE
7e:dc:00:94:4c:8d;;Misc;2024-10-03 15:12:49;;;-83;46.210251326835284;6.142052455737265;432.670082862567;8;;76;BLE
f3:bb:f1:f5:23:a1;;"Uncategorized;10";2024-10-03 15:12:49;;7936;-71;46.210251326835284;6.142052455737265;432.670082862567;8;;;BT
1c:57:dc:4d:7e:91;mba2022;"Laptop;10";2024-10-03 15:12:49;;268;-79;46.210251326835284;6.142052455737265;432.670082862567;8;;;BT
f9:15:89:7b:46:d7;;Misc;2024-10-03 15:12:50;;;-74;46.21025222070642;6.142053823879703;432.6935555419013;8;;76;BLE
5e:24:87:05:64:f0;;Misc;2024-10-03 15:12:50;;;-77;46.21025222070642;6.142053823879703;432.6935555419013;8;;76;BLE
63:23:1c:81:6b:99;;"Uncategorized;10";2024-10-03 15:12:50;;7936;-71;46.21025222070642;6.142053823879703;432.6935555419013;8;;;BT
7f:c4:78:e9:36:b1;;Uncategorized;2024-10-03 15:12:50;;7936;-86;46.21025222070642;6.142053823879703;432.6935555419013;8;;;BT
56:ab:88:fa:1e:9c;;Uncategorized;2024-10-03 15:12:50;;7936;-79;46.21025222070642;6.142053823879703;432.6935555419013;8;;;BT
7e:37:47:5b:e0:18;;Misc;2024-10-03 15:12:51;;7936;-77;46.210252850421135;6.142054423215062;432.7039715426219;8;;76;BLE
f5:92:0a:af:c2:b0;;"Uncategorized;10";2024-10-03 15:12:51;;7936;-71;46.210252850421135;6.142054423215062;432.7039715426219;8;;;BT
5f:16:6a:39:ac:36;;"Uncategorized;10";2024-10-03 15:12:51;;7936;-89;46.210252850421135;6.142054423215062;432.7039715426219;8;;;BT
51:4f:f2:35:fd:69;;Misc;2024-10-03 15:12:52;;7936;-55;46.210253491974996;6.142054755422206;432.7432085149216;8;;76;BLE
5d:90:6a:4f:ff:0b;;Misc;2024-10-03 15:12:52;;;-75;46.210253491974996;6.142054755422206;432.7432085149216;8;;76;BLE
cd:83:f7:cf:9a:51;;"Uncategorized;10";2024-10-03 15:12:52;;7936;-65;46.210253491974996;6.142054755422206;432.7432085149216;8;;;BT
1c:57:dc:4d:7e:91;mba2022;"Laptop;10";2024-10-03 15:12:52;;268;-71;46.210253491974996;6.142054755422206;432.7432085149216;8;;;BT
df:d4:57:b5:3f:1b;;"Uncategorized;10";2024-10-03 15:12:53;;7936;-64;46.21025405422887;6.142055006223295;432.77337224284287;8;;;BT
f0:28:03:ed:c4:05;;Misc;2024-10-03 15:12:53;;;-47;46.21025405422887;6.142055006223295;432.77337224284287;8;;76;BLE
68:d6:4d:76:3f:f1;;"Uncategorized;10";2024-10-03 15:12:53;;7936;-58;46.21025405422887;6.142055006223295;432.77337224284287;8;;76;BT
5c:3e:1b:4e:ed:78;;Misc;2024-10-03 15:12:53;;7936;-75;46.21025405422887;6.142055006223295;432.77337224284287;8;;76;BLE
f7:d6:1f:5c:58:93;;"Uncategorized;10";2024-10-03 15:12:53;;7936;-79;46.21025405422887;6.142055006223295;432.77337224284287;8;;;BT
6a:4d:3b:56:9f:d4;;Misc;2024-10-03 15:12:53;;7936;-55;46.21025405422887;6.142055006223295;432.77337224284287;8;;76;BLE
5e:fb:06:3c:f9:5b;;Uncategorized;2024-10-03 15:12:53;;7936;-78;46.21025405422887;6.142055006223295;432.77337224284287;8;;76;BLE
cb:6f:96:24:68:79;;"Uncategorized;10";2024-10-03 15:12:54;;7936;-77;46.21025447357717;6.14205511765276;432.8078789139558;8;;;BT
4e:cc:0b:42:dd:f6;;Misc;2024-10-03 15:12:54;;7936;-78;46.21025447357717;6.14205511765276;432.8078789139558;8;;76;BLE
50:c2:bb:3e:58:b8;;Misc;2024-10-03 15:12:54;;7936;-71;46.21025447357717;6.14205511765276;432.8078789139558;8;;76;BLE
56:14:00:31:79:b5;;Misc;2024-10-03 15:12:56;;;-68;46.210254781868734;6.142055261656323;432.8033457089188;8;;;BLE
7d:1d:07:c6:fd:5d;;Misc;2024-10-03 15:12:56;;;-80;46.210254781868734;6.142055261656323;432.8033457089188;8;;76;BLE
64:74:2f:87:87:c0;;Misc;2024-10-03 15:12:56;;;-89;46.210254781868734;6.142055261656323;432.8033457089188;8;;76;BLE
44:82:cd:08:fd:86;;Uncategorized;2024-10-03 15:12:56;;7936;-74;46.210254781868734;6.142055261656323;432.8033457089188;8;;;BT
7a:63:09:48:dd:a6;;"Uncategorized;10";2024-10-03 15:12:56;;7936;-81;46.210254781868734;6.142055261656323;432.8033457089188;8;;;BT
60:4a:6a:82:87:59;;"Uncategorized;10";2024-10-03 15:12:57;;7936;-80;46.210254689853656;6.142055598464819;432.8244503541305;8;;;BT
ce:e3:cf:50:f4:69;;Misc;2024-10-03 15:12:57;;;-72;46.210254689853656;6.142055598464819;432.8244503541305;8;;76;BLE
44:82:cd:08:fd:86;;Uncategorized;2024-10-03 15:12:57;;7936;-74;46.210254689853656;6.142055598464819;432.8244503541305;8;;76;BT
7a:63:09:48:dd:a6;;"Uncategorized;10";2024-10-03 15:12:57;;7936;-81;46.210254689853656;6.142055598464819;432.8244503541305;8;;76;BT
60:4a:6a:82:87:59;;"Uncategorized;10";2024-10-03 15:12:57;;7936;-80;46.210254689853656;6.142055598464819;432.8244503541305;8;;117;BT
dd:f2:e4:84:0b:eb;WP00A3E4;Uncategorized;2024-10-03 15:12:58;;7936;-73;46.21025447666387;6.142055909563811;432.8359302686182;8;;1056;BLE
48:e6:76:e8:91:38;;Misc;2024-10-03 15:12:59;;;-88;46.21025431297917;6.142056121937094;432.86487091513476;8;;117;BLE
72:a9:ca:80:0d:16;;Misc;2024-10-03 15:12:59;;;-79;46.21025431297917;6.142056121937094;432.86487091513476;8;;76;BLE
7f:df:e6:45:a8:7c;;Misc;2024-10-03 15:12:59;;;-79;46.21025431297917;6.142056121937094;432.86487091513476;8;;76;BLE
40:b4:1c:e9:2d:9c;;Misc;2024-10-03 15:13:00;;7936;-70;46.21025407270553;6.14205610440264;432.8295754874685;8;;76;BLE
c1:13:87:9b:b7:0f;;Misc;2024-10-03 15:13:00;;;-86;46.21025407270553;6.14205610440264;432.8295754874685;8;;76;BLE
49:b0:23:94:ea:69;;Uncategorized;2024-10-03 15:13:00;;7936;-79;46.21025407270553;6.14205610440264;432.8295754874685;8;;76;BLE
7e:37:47:5b:e0:18;;Misc;2024-10-03 15:13:00;;7936;-71;46.21025407270553;6.14205610440264;432.8295754874685;8;;76;BLE
48:62:ad:bc:4b:0f;;Misc;2024-10-03 15:13:00;;;-89;46.21025407270553;6.14205610440264;432.8295754874685;8;;76;BLE
ce:18:86:34:88:2f;;Misc;2024-10-03 15:13:01;;;-83;46.21025402384117;6.142056108446958;432.8651433356274;8;;76;BLE
6a:8c:12:3d:fa:dc;;Uncategorized;2024-10-03 15:13:01;;7936;-65;46.21025402384117;6.142056108446958;432.8651433356274;8;;76;BT
5f:9f:21:81:90:88;;Misc;2024-10-03 15:13:01;;7936;-62;46.21025402384117;6.142056108446958;432.8651433356274;8;;76;BLE
f1:dc:a5:e1:ed:8b;;Misc;2024-10-03 15:13:01;;;-87;46.21025402384117;6.142056108446958;432.8651433356274;8;;76;BLE
f9:02:50:f8:92:75;;Misc;2024-10-03 15:13:01;;;-82;46.21025402384117;6.142056108446958;432.8651433356274;8;;76;BLE
f1:dc:a5:e1:ed:8b;;Misc;2024-10-03 15:13:03;;;-79;46.210254675445846;6.142056084747148;432.95358209761685;8;;76;BLE
40:33:37:7c:e9:f4;;Misc;2024-10-03 15:13:03;;;-86;46.210254675445846;6.142056084747148;432.95358209761685;8;;76;BLE
dd:09:43:fa:1a:c2;;Misc;2024-10-03 15:13:04;;;-65;46.21025514954494;6.142056101890579;432.9800003426457;8;;76;BLE
48:5a:cb:a4:f9:c0;;Misc;2024-10-03 15:13:04;;;-81;46.21025514954494;6.142056101890579;432.9800003426457;8;;76;BLE
55:38:15:ac:0d:df;;Uncategorized;2024-10-03 15:13:04;;7936;-74;46.21025514954494;6.142056101890579;432.9800003426457;8;;76;BLE
69:4a:3f:e2:8e:5c;;Uncategorized;2024-10-03 15:13:05;;7936;-55;46.21025559777236;6.142056192965288;432.9622112736989;8;;76;BT
e6:f5:06:d1:9a:73;;Misc;2024-10-03 15:13:05;;;-73;46.21025559777236;6.142056192965288;432.9622112736989;8;;76;BLE
5d:3d:76:fd:ef:f2;;Misc;2024-10-03 15:13:05;;;-79;46.21025559777236;6.142056192965288;432.9622112736989;8;;76;BLE
5c:17:dc:20:f8:3a;LE_WF-1000XM5;Misc;2024-10-03 15:13:07;;7936;-85;46.210256303463495;6.142057221152798;432.96802641654585;8;;;BLE
5d:3d:76:fd:ef:f2;;Misc;2024-10-03 15:13:08;;;-69;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
5c:d6:9d:fd:2c:7e;;Uncategorized;2024-10-03 15:13:08;;7936;27;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
46:b2:cc:ca:58:a7;;Misc;2024-10-03 15:13:08;;;-85;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
51:4f:f2:35:fd:69;;Misc;2024-10-03 15:13:08;;7936;27;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
73:42:19:1e:6f:d8;;Misc;2024-10-03 15:13:08;;;-88;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
50:27:03:c8:be:0c;JBL TUNE FLEX-LE;Misc;2024-10-03 15:13:08;;7936;-70;46.21025669459748;6.142058132579204;432.91432886488485;8;;;BLE
c5:20:42:64:9b:14;;Misc;2024-10-03 15:13:08;;;-80;46.21025669459748;6.142058132579204;432.91432886488485;8;;;BLE
4c:27:9f:3c:92:36;;Misc;2024-10-03 15:13:08;;;27;46.21025669459748;6.142058132579204;432.91432886488485;8;;76;BLE
e1:63:02:cd:8d:67;;Misc;2024-10-03 15:13:10;;;-85;46.21025772757117;6.142060120393548;432.7769203283961;8;;76;BLE
57:4c:93:76:a4:73;;Misc;2024-10-03 15:13:10;;;-86;46.21025772757117;6.142060120393548;432.7769203283961;8;;;BLE
7a:2d:be:be:58:e5;;Misc;2024-10-03 15:13:11;;;-81;46.21025811180466;6.142060872604615;432.7217593739589;8;;76;BLE
44:e8:d3:3a:86:6f;;Uncategorized;2024-10-03 15:13:11;;7936;-76;46.21025811180466;6.142060872604615;432.7217593739589;8;;117;BLE
d5:ea:f1:bb:55:31;;Misc;2024-10-03 15:13:11;;;-79;46.21025811180466;6.142060872604615;432.7217593739589;8;;76;BLE
5b:87:d0:3f:64:c0;;Misc;2024-10-03 15:13:12;;;-84;46.210258473658676;6.142061598034279;432.67991988255426;8;;76;BLE
72:3c:3b:e3:d5:b7;;Misc;2024-10-03 15:13:12;;;-85;46.210258473658676;6.142061598034279;432.67991988255426;8;;76;BLE
f6:06:2a:57:c3:3e;;Misc;2024-10-03 15:13:12;;;-84;46.210258473658676;6.142061598034279;432.67991988255426;8;;;BLE
56:1d:9b:3e:de:15;LE-clem;Uncategorized;2024-10-03 15:13:12;;7936;-84;46.210258473658676;6.142061598034279;432.67991988255426;8;;;BLE
75:b3:42:3d:9a:84;;Misc;2024-10-03 15:13:12;;7936;-85;46.210258473658676;6.142061598034279;432.67991988255426;8;;76;BLE
55:62:69:59:76:87;;Misc;2024-10-03 15:13:14;;7936;-84;46.21025870752384;6.14206240010607;432.6576572311664;8;;76;BLE
46:41:4a:dd:00:71;;Uncategorized;2024-10-03 15:13:14;;7936;-54;46.21025870752384;6.14206240010607;432.6576572311664;8;;76;BLE
69:d3:c5:6a:bb:7e;;Misc;2024-10-03 15:13:14;;7936;-89;46.21025870752384;6.14206240010607;432.6576572311664;8;;76;BLE
61:1b:bf:3c:cb:17;;Misc;2024-10-03 15:13:14;;;-79;46.21025870752384;6.14206240010607;432.6576572311664;8;;76;BLE
68:65:37:d1:7a:42;;Misc;2024-10-03 15:13:14;;;-81;46.21025870752384;6.14206240010607;432.6576572311664;8;;76;BLE
73:42:19:1e:6f:d8;;Misc;2024-10-03 15:13:15;;;-80;46.210258756412316;6.142062455946279;432.59432838435765;8;;76;BLE
